epoch,dice_coef,loss,lr,val_dice_coef,val_loss
12,0.5697181531877229,-0.5697181531877229,1e-05,0.30150074317403464,-0.30150074317403464
13,0.59679450200061601,-0.59679450200061601,1e-05,0.40763279180163925,-0.40763279180163925
14,0.61439331989697732,-0.61439331989697732,1e-05,0.32984047285888507,-0.32984047285888507
15,0.62361782397886723,-0.62361782397886723,1e-05,0.3350620503010957,-0.3350620503010957
16,0.63678493900130495,-0.63678493900130495,1e-05,0.41962812711363251,-0.41962812711363251
17,0.65410893071781506,-0.65410893071781506,1e-05,0.39158594867457513,-0.39158594867457513
18,0.65622449372753955,-0.65622449372753955,1e-05,0.46205568054448004,-0.46205568054448004
19,0.66170761350429419,-0.66170761350429419,1e-05,0.4648225832244624,-0.4648225832244624
20,0.66077588363127271,-0.66077588363127271,1e-05,0.41184352986190631,-0.41184352986190631
21,0.66922192471195951,-0.66922192471195951,1e-05,0.44939529247905896,-0.44939529247905896
22,0.68451273591831474,-0.68451273591831474,1e-05,0.49862986932630127,-0.49862986932630127
23,0.69005720633448975,-0.69005720633448975,1e-05,0.48690163635689282,-0.48690163635689282
24,0.68512843353579744,-0.68512843353579744,1e-05,0.36906882116328116,-0.36906882116328116
25,0.69121853600848804,-0.69121853600848804,1e-05,0.46810434693875519,-0.46810434693875519
26,0.70719314088123009,-0.70719314088123009,1e-05,0.52361545355423633,-0.52361545355423633
27,0.71104309324062231,-0.71104309324062231,1e-05,0.54825034413648688,-0.54825034413648688
28,0.71014006149889242,-0.71014006149889242,1e-05,0.568549605815307,-0.568549605815307
29,0.70925265196898968,-0.70925265196898968,1e-05,0.52935718712599378,-0.52935718712599378
30,0.72206946545177031,-0.72206946545177031,1e-05,0.52244779273219732,-0.52244779273219732
31,0.71311003963152564,-0.71311003963152564,1e-05,0.56146687657936756,-0.56146687657936756
32,0.71834563275780339,-0.71834563275780339,1e-05,0.55995370123697363,-0.55995370123697363
33,0.72620990481039494,-0.72620990481039494,1e-05,0.59724603269411169,-0.59724603269411169
34,0.72960014370354742,-0.72960014370354742,1e-05,0.46586073157580005,-0.46586073157580005
35,0.73095723279196811,-0.73095723279196811,1e-05,0.51633793828280072,-0.51633793828280072
36,0.73005535656755616,-0.73005535656755616,1e-05,0.49660545587539673,-0.49660545587539673
37,0.73638264428485523,-0.73638264428485523,1e-05,0.60690093558767566,-0.60690093558767566
38,0.74108619521362618,-0.74108619521362618,1e-05,0.59916468029436853,-0.59916468029436853
39,0.74701679445276359,-0.74701679445276359,1e-05,0.63018287523933081,-0.63018287523933081
40,0.74878360797660515,-0.74878360797660515,1e-05,0.59211412720058276,-0.59211412720058276
41,0.74619808130794096,-0.74619808130794096,1e-05,0.58643771902374597,-0.58643771902374597
42,0.75166530169621859,-0.75166530169621859,1e-05,0.5479476840599723,-0.5479476840599723
43,0.7546230497384312,-0.7546230497384312,1e-05,0.54425315105396765,-0.54425315105396765
44,0.75227253003553907,-0.75227253003553907,1e-05,0.59869991566823877,-0.59869991566823877
45,0.74852679835425484,-0.74852679835425484,1e-05,0.65551604784053308,-0.65551604784053308
46,0.75579825073781637,-0.75579825073781637,1e-05,0.62161489543707471,-0.62161489543707471
47,0.75443818232025761,-0.75443818232025761,1e-05,0.63638173367666162,-0.63638173367666162
48,0.76440384713086218,-0.76440384713086218,1e-05,0.63162695713665173,-0.63162695713665173
49,0.76850167428604277,-0.76850167428604277,1e-05,0.64300909767980163,-0.64300909767980163
50,0.76807021733486291,-0.76807021733486291,1e-05,0.61594534049863403,-0.61594534049863403
51,0.76092101859323902,-0.76092101859323902,1e-05,0.54991248509158264,-0.54991248509158264
52,0.77189002855859623,-0.77189002855859623,1e-05,0.56835079322690552,-0.56835079322690552
53,0.77321180008878609,-0.77321180008878609,1e-05,0.54571917393933167,-0.54571917393933167
54,0.7758546092293479,-0.7758546092293479,1e-05,0.6414677604385044,-0.6414677604385044
55,0.77303280192192159,-0.77303280192192159,1e-05,0.58656141939370532,-0.58656141939370532
56,0.7739497730226228,-0.7739497730226228,1e-05,0.58984085399171582,-0.58984085399171582
57,0.77752920277793003,-0.77752920277793003,1e-05,0.62162504636723059,-0.62162504636723059
58,0.78476358664156209,-0.78476358664156209,1e-05,0.63634085396061768,-0.63634085396061768
59,0.78436656371511593,-0.78436656371511593,1e-05,0.62091536755147192,-0.62091536755147192
60,0.7840901941362054,-0.7840901941362054,1e-05,0.69773643949757447,-0.69773643949757447
61,0.78106614917215678,-0.78106614917215678,1e-05,0.64893556418626208,-0.64893556418626208
62,0.78229394103541516,-0.78229394103541516,1e-05,0.63965223146521522,-0.63965223146521522
63,0.78484598042989018,-0.78484598042989018,1e-05,0.61998863712601038,-0.61998863712601038
64,0.79094250756080708,-0.79094250756080708,1e-05,0.63285293008970178,-0.63285293008970178
65,0.79141011984661369,-0.79141011984661369,1e-05,0.60303538778553833,-0.60303538778553833
66,0.78965580704236271,-0.78965580704236271,1e-05,0.63971110530521558,-0.63971110530521558
67,0.7901488632866831,-0.7901488632866831,1e-05,0.66166528152382897,-0.66166528152382897
68,0.78941270919761275,-0.78941270919761275,1e-05,0.67406985681989917,-0.67406985681989917
69,0.79764132803738719,-0.79764132803738719,1e-05,0.69500464200973511,-0.69500464200973511
70,0.79712242490113383,-0.79712242490113383,1e-05,0.66067706242851587,-0.66067706242851587
71,0.7958920146479751,-0.7958920146479751,1e-05,0.67249573702397558,-0.67249573702397558
72,0.79848669665028349,-0.79848669665028349,1e-05,0.63405756587567541,-0.63405756587567541
73,0.8023547385678147,-0.8023547385678147,1e-05,0.66250196358431945,-0.66250196358431945
74,0.79600435916823575,-0.79600435916823575,1e-05,0.65048209739767981,-0.65048209739767981
75,0.79827264402851916,-0.79827264402851916,1e-05,0.68392567530922266,-0.68392567530922266
76,0.80256347584001941,-0.80256347584001941,1e-05,0.64505586546400318,-0.64505586546400318
77,0.80059728718767265,-0.80059728718767265,1e-05,0.69546825989432959,-0.69546825989432959
78,0.80424074211505925,-0.80424074211505925,1e-05,0.61998468378315796,-0.61998468378315796
79,0.80157319524071435,-0.80157319524071435,1e-05,0.65501989877742273,-0.65501989877742273
80,0.80255839921007255,-0.80255839921007255,1e-05,0.68241376462190051,-0.68241376462190051
81,0.80535651487533488,-0.80535651487533488,1e-05,0.650062040142391,-0.650062040142391
82,0.80521156209887879,-0.80521156209887879,1e-05,0.70828830418379407,-0.70828830418379407
83,0.80448969205220544,-0.80448969205220544,1e-05,0.63557518046835193,-0.63557518046835193
84,0.80178293947017554,-0.80178293947017554,1e-05,0.64060887435208191,-0.64060887435208191
85,0.80784387179095341,-0.80784387179095341,1e-05,0.62490802614585217,-0.62490802614585217
86,0.80643671751022339,-0.80643671751022339,1e-05,0.71452199635298352,-0.71452199635298352
87,0.80733488063619596,-0.80733488063619596,1e-05,0.65864081227261084,-0.65864081227261084
88,0.80933885321472632,-0.80933885321472632,1e-05,0.69479967459388403,-0.69479967459388403
89,0.81005861452131556,-0.81005861452131556,1e-05,0.6849887682043988,-0.6849887682043988
90,0.80786050088477857,-0.80786050088477857,1e-05,0.63291172100150062,-0.63291172100150062
91,0.80776543388463029,-0.80776543388463029,1e-05,0.66282690737558447,-0.66282690737558447
92,0.81201606868493437,-0.81201606868493437,1e-05,0.66769283880358155,-0.66769283880358155
93,0.81098268369231563,-0.81098268369231563,1e-05,0.64968546058820642,-0.64968546058820642
94,0.80856533303405298,-0.80856533303405298,1e-05,0.68276285736457165,-0.68276285736457165
95,0.81664533867980493,-0.81664533867980493,1e-05,0.66114453906598303,-0.66114453906598303
96,0.8114663109634862,-0.8114663109634862,1e-05,0.69240297701047815,-0.69240297701047815
97,0.81345706997495704,-0.81345706997495704,1e-05,0.60881265868311341,-0.60881265868311341
98,0.8134504628903938,-0.8134504628903938,1e-05,0.69455176073571911,-0.69455176073571911
99,0.81552748848693535,-0.81552748848693535,1e-05,0.68380934518316516,-0.68380934518316516
100,0.81519785613724682,-0.81519785613724682,1e-05,0.70056665332421009,-0.70056665332421009
101,0.81536408145018302,-0.81536408145018302,1e-05,0.72922657883685571,-0.72922657883685571
102,0.81678577444770117,-0.81678577444770117,1e-05,0.68587838178095606,-0.68587838178095606
103,0.81518602852869515,-0.81518602852869515,1e-05,0.72924551626910339,-0.72924551626910339
104,0.81665406413752628,-0.81665406413752628,1e-05,0.757243451864823,-0.757243451864823
105,0.81440321122757109,-0.81440321122757109,1e-05,0.68465597733207373,-0.68465597733207373
106,0.81844854896718811,-0.81844854896718811,1e-05,0.70895538122757618,-0.70895538122757618
107,0.8187172813246949,-0.8187172813246949,1e-05,0.72815641372100171,-0.72815641372100171
108,0.8175194835422015,-0.8175194835422015,1e-05,0.67110814607661706,-0.67110814607661706
109,0.81503143936696676,-0.81503143936696676,1e-05,0.71671746088110877,-0.71671746088110877
110,0.82053126650627217,-0.82053126650627217,1e-05,0.68398849212605017,-0.68398849212605017
111,0.81571890729846375,-0.81571890729846375,1e-05,0.71434518565302307,-0.71434518565302307
112,0.81596420208613074,-0.81596420208613074,1e-05,0.69057300298110302,-0.69057300298110302
113,0.81869502922501225,-0.81869502922501225,1e-05,0.7036812072214873,-0.7036812072214873
114,0.82542309797171387,-0.82542309797171387,1e-05,0.7113160996333413,-0.7113160996333413
115,0.82215681039925781,-0.82215681039925781,1e-05,0.6875374835470448,-0.6875374835470448
116,0.82290731837051079,-0.82290731837051079,1e-05,0.68702015151148255,-0.68702015151148255
117,0.81979165896020756,-0.81979165896020756,1e-05,0.76229103492653894,-0.76229103492653894
118,0.82560080350047416,-0.82560080350047416,1e-05,0.68361632461133215,-0.68361632461133215
119,0.81835311771643282,-0.81835311771643282,1e-05,0.7334399715713833,-0.7334399715713833
120,0.82370753119690254,-0.82370753119690254,1e-05,0.70252994739491004,-0.70252994739491004
121,0.8264941245016425,-0.8264941245016425,1e-05,0.67676416298617492,-0.67676416298617492
122,0.82863541383935946,-0.82863541383935946,1e-05,0.70138369824575342,-0.70138369824575342
123,0.82536563367554638,-0.82536563367554638,1e-05,0.7000526448954707,-0.7000526448954707
124,0.82910706840380277,-0.82910706840380277,1e-05,0.7455003015373064,-0.7455003015373064
125,0.82158463591276998,-0.82158463591276998,1e-05,0.70944825462673022,-0.70944825462673022
126,0.83143591820591622,-0.83143591820591622,1e-05,0.73779423081356543,-0.73779423081356543
127,0.82574394857040556,-0.82574394857040556,1e-05,0.65268202061238501,-0.65268202061238501
128,0.82314445424561544,-0.82314445424561544,1e-05,0.66899226670679834,-0.66899226670679834
129,0.82632604151061084,-0.82632604151061084,1e-05,0.72506304279617639,-0.72506304279617639
130,0.82986158554000089,-0.82986158554000089,1e-05,0.76034475927767542,-0.76034475927767542
131,0.82763011106336959,-0.82763011106336959,1e-05,0.71028188907581824,-0.71028188907581824
132,0.82898126286689677,-0.82898126286689677,1e-05,0.74782567957173218,-0.74782567957173218
133,0.82582288739657161,-0.82582288739657161,1e-05,0.73973244946935901,-0.73973244946935901
134,0.82952533075303747,-0.82952533075303747,1e-05,0.65191871575687244,-0.65191871575687244
135,0.83197733488949865,-0.83197733488949865,1e-05,0.73974320422048156,-0.73974320422048156
136,0.830234089283028,-0.830234089283028,1e-05,0.73196351009866467,-0.73196351009866467
137,0.82899349325835103,-0.82899349325835103,1e-05,0.73758943184562353,-0.73758943184562353
138,0.82820662585171789,-0.82820662585171789,1e-05,0.7665849859299867,-0.7665849859299867
139,0.83121925411802344,-0.83121925411802344,1e-05,0.69760087780330493,-0.69760087780330493
140,0.83031210092583085,-0.83031210092583085,1e-05,0.68287878451140027,-0.68287878451140027
141,0.82983030574490324,-0.82983030574490324,1e-05,0.73293816784153809,-0.73293816784153809
142,0.83225859536064994,-0.83225859536064994,1e-05,0.70023135516954504,-0.70023135516954504
143,0.82927626672417232,-0.82927626672417232,1e-05,0.70237573981285095,-0.70237573981285095
144,0.83176969518565169,-0.83176969518565169,1e-05,0.73313563284666639,-0.73313563284666639
145,0.82863872882091638,-0.82863872882091638,1e-05,0.71115633456603344,-0.71115633456603344
146,0.82932169268829659,-0.82932169268829659,1e-05,0.74261521515638929,-0.74261521515638929
147,0.83493333994740182,-0.83493333994740182,1e-05,0.7090225660282633,-0.7090225660282633
148,0.83607667503934913,-0.83607667503934913,1e-05,0.73636365195979248,-0.73636365195979248
149,0.83195674600023217,-0.83195674600023217,1e-05,0.74549602425616723,-0.74549602425616723
150,0.83359134377855248,-0.83359134377855248,1e-05,0.75262030829554016,-0.75262030829554016
151,0.83102060026592683,-0.83102060026592683,1e-05,0.73664947955504712,-0.73664947955504712
152,0.83508341059540259,-0.83508341059540259,1e-05,0.74841997416123096,-0.74841997416123096
153,0.83018710998573686,-0.83018710998573686,1e-05,0.7721721711366073,-0.7721721711366073
154,0.8320445249779056,-0.8320445249779056,1e-05,0.74140076015306555,-0.74140076015306555
155,0.83808545512382426,-0.83808545512382426,1e-05,0.73732325045958813,-0.73732325045958813
156,0.83382341897848877,-0.83382341897848877,1e-05,0.73730176946391235,-0.73730176946391235
157,0.83482296298248604,-0.83482296298248604,1e-05,0.73462114385936572,-0.73462114385936572
158,0.83859579611306234,-0.83859579611306234,1e-05,0.76497688500777539,-0.76497688500777539
159,0.83556699572187476,-0.83556699572187476,1e-05,0.78348031251326855,-0.78348031251326855
160,0.83429397958697693,-0.83429397958697693,1e-05,0.72598845803219336,-0.72598845803219336
161,0.83722539381547412,-0.83722539381547412,1e-05,0.73636681100596557,-0.73636681100596557
162,0.83681329392423531,-0.83681329392423531,1e-05,0.73590816103893775,-0.73590816103893775
163,0.83671186427877409,-0.83671186427877409,1e-05,0.71889270388561743,-0.71889270388561743
164,0.84022171268559465,-0.84022171268559465,1e-05,0.72735523918400635,-0.72735523918400635
165,0.83628837869624895,-0.83628837869624895,1e-05,0.74546818370404455,-0.74546818370404455
166,0.8341400093502469,-0.8341400093502469,1e-05,0.73888169941694837,-0.73888169941694837
167,0.83755131261517302,-0.83755131261517302,1e-05,0.76885736247767578,-0.76885736247767578
168,0.83889415408625745,-0.83889415408625745,1e-05,0.74185623552488245,-0.74185623552488245
169,0.83806622510004525,-0.83806622510004525,1e-05,0.71406943642574805,-0.71406943642574805
170,0.84012518687681714,-0.84012518687681714,1e-05,0.73688742129699047,-0.73688742129699047
171,0.83989518820637399,-0.83989518820637399,1e-05,0.74952279225639673,-0.74952279225639673
172,0.83964033199079113,-0.83964033199079113,1e-05,0.72761146141135169,-0.72761146141135169
173,0.8433649840981069,-0.8433649840981069,1e-05,0.74247680539670202,-0.74247680539670202
174,0.83986332741650671,-0.83986332741650671,1e-05,0.75804824673611182,-0.75804824673611182
175,0.84238463339179448,-0.84238463339179448,1e-05,0.74269059948299243,-0.74269059948299243
176,0.84110648463470772,-0.84110648463470772,1e-05,0.72135063357975171,-0.72135063357975171
177,0.84222970526627816,-0.84222970526627816,1e-05,0.77201556122821313,-0.77201556122821313
178,0.84273491242919307,-0.84273491242919307,1e-05,0.72651386779287586,-0.72651386779287586
179,0.83899515265166158,-0.83899515265166158,1e-05,0.75088633661684778,-0.75088633661684778
180,0.84332038838453971,-0.84332038838453971,1e-05,0.75093555450439453,-0.75093555450439453
181,0.84164755332349528,-0.84164755332349528,1e-05,0.77048421424368152,-0.77048421424368152
182,0.83892563557383992,-0.83892563557383992,1e-05,0.75249642133712769,-0.75249642133712769
183,0.84159110772489298,-0.84159110772489298,1e-05,0.74835278417753137,-0.74835278417753137
184,0.84415212725148059,-0.84415212725148059,1e-05,0.78400317482326343,-0.78400317482326343
185,0.84446834554575911,-0.84446834554575911,1e-05,0.75657900001691736,-0.75657900001691736
186,0.8457868261770769,-0.8457868261770769,1e-05,0.78274524471034179,-0.78274524471034179
187,0.84221591431685172,-0.84221591431685172,1e-05,0.75265067556630005,-0.75265067556630005
188,0.83992631567849052,-0.83992631567849052,1e-05,0.7577191228451936,-0.7577191228451936
189,0.84408887498306506,-0.84408887498306506,1e-05,0.75550974970278528,-0.75550974970278528
190,0.84440190202057963,-0.84440190202057963,1e-05,0.76668841683346289,-0.76668841683346289
191,0.84437940036407622,-0.84437940036407622,1e-05,0.76926246933315112,-0.76926246933315112
192,0.84468648289189197,-0.84468648289189197,1e-05,0.76862178678097937,-0.76862178678097937
193,0.84121723969777429,-0.84121723969777429,1e-05,0.74894153035205346,-0.74894153035205346
194,0.84490759083718969,-0.84490759083718969,1e-05,0.76571783552999084,-0.76571783552999084
195,0.84603075908892078,-0.84603075908892078,1e-05,0.78811139386633167,-0.78811139386633167
196,0.84604717806132157,-0.84604717806132157,1e-05,0.74266078420307324,-0.74266078420307324
197,0.84035247805142643,-0.84035247805142643,1e-05,0.75757369528646057,-0.75757369528646057
198,0.84642898554753776,-0.84642898554753776,1e-05,0.73837363201638928,-0.73837363201638928
199,0.84642098226932561,-0.84642098226932561,1e-05,0.73409178464309033,-0.73409178464309033
200,0.84300870666600236,-0.84300870666600236,1e-05,0.78367336677468347,-0.78367336677468347
201,0.84634059486967139,-0.84634059486967139,1e-05,0.75233476576597791,-0.75233476576597791
202,0.84881183595368359,-0.84881183595368359,1e-05,0.73687483694242395,-0.73687483694242395
203,0.84968128228428386,-0.84968128228428386,1e-05,0.7570737729901853,-0.7570737729901853
204,0.85089544455210364,-0.85089544455210364,1e-05,0.76256777151771216,-0.76256777151771216
205,0.84525593001433097,-0.84525593001433097,1e-05,0.74465552620265796,-0.74465552620265796
206,0.84883633225855204,-0.84883633225855204,1e-05,0.77843831155611121,-0.77843831155611121
207,0.84647720149069117,-0.84647720149069117,1e-05,0.76634355731632398,-0.76634355731632398
208,0.84769679440392387,-0.84769679440392387,1e-05,0.78753081871115638,-0.78753081871115638
209,0.8478917359101652,-0.8478917359101652,1e-05,0.79459064939747681,-0.79459064939747681
210,0.85239101539958606,-0.85239101539958606,1e-05,0.77279365321864257,-0.77279365321864257
211,0.84751190320409908,-0.84751190320409908,1e-05,0.78694046839423804,-0.78694046839423804
212,0.84681005550153332,-0.84681005550153332,1e-05,0.80595142426698108,-0.80595142426698108
213,0.85090845522254399,-0.85090845522254399,1e-05,0.78030170305915503,-0.78030170305915503
214,0.84734856058852837,-0.84734856058852837,1e-05,0.78495479925819067,-0.78495479925819067
215,0.84979791171622998,-0.84979791171622998,1e-05,0.76850239349448157,-0.76850239349448157
216,0.85188538257521818,-0.85188538257521818,1e-05,0.7580218470614889,-0.7580218470614889
217,0.85299456601191048,-0.85299456601191048,1e-05,0.75186685375545337,-0.75186685375545337
218,0.84991260911479138,-0.84991260911479138,1e-05,0.77590520485587744,-0.77590520485587744
219,0.85233194478834517,-0.85233194478834517,1e-05,0.77124759425287659,-0.77124759425287659
220,0.85243548949559533,-0.85243548949559533,1e-05,0.73035075871840771,-0.73035075871840771
221,0.85521627495987251,-0.85521627495987251,1e-05,0.77297215617221338,-0.77297215617221338
222,0.85569652282830444,-0.85569652282830444,1e-05,0.74956535774728528,-0.74956535774728528
223,0.85358835711623682,-0.85358835711623682,1e-05,0.76575552898904553,-0.76575552898904553
224,0.8523382068884493,-0.8523382068884493,1e-05,0.77339173659034399,-0.77339173659034399
225,0.85349596991683496,-0.85349596991683496,1e-05,0.7747602281363114,-0.7747602281363114
226,0.85333028526017163,-0.85333028526017163,1e-05,0.78136508102002356,-0.78136508102002356
227,0.85415451454393787,-0.85415451454393787,1e-05,0.78171495769334876,-0.78171495769334876
228,0.85682637944365991,-0.85682637944365991,1e-05,0.78675390326458472,-0.78675390326458472
229,0.85636358670514034,-0.85636358670514034,1e-05,0.76609605291615357,-0.76609605291615357
230,0.85556744264833851,-0.85556744264833851,1e-05,0.78928121276523755,-0.78928121276523755
231,0.85471223881750391,-0.85471223881750391,1e-05,0.77760752646819409,-0.77760752646819409
232,0.8571660103219928,-0.8571660103219928,1e-05,0.79493911369987158,-0.79493911369987158
233,0.85610097526299833,-0.85610097526299833,1e-05,0.7770668993825498,-0.7770668993825498
234,0.85537493289119071,-0.85537493289119071,1e-05,0.76237746943598206,-0.76237746943598206
235,0.85668234692679512,-0.85668234692679512,1e-05,0.78493120618488477,-0.78493120618488477
236,0.85744327186334013,-0.85744327186334013,1e-05,0.79673165601232776,-0.79673165601232776
237,0.85382103197502368,-0.85382103197502368,1e-05,0.7910258588583573,-0.7910258588583573
238,0.85828996667958268,-0.85828996667958268,1e-05,0.77615700079047156,-0.77615700079047156
239,0.85767435907113432,-0.85767435907113432,1e-05,0.76374122629994934,-0.76374122629994934
240,0.85824373575172042,-0.85824373575172042,1e-05,0.79216730335484375,-0.79216730335484375
241,0.85437626308865022,-0.85437626308865022,1e-05,0.7928790631501571,-0.7928790631501571
242,0.85644744923620508,-0.85644744923620508,1e-05,0.79679005819818249,-0.79679005819818249
243,0.85953057053113224,-0.85953057053113224,1e-05,0.77396248734515649,-0.77396248734515649
244,0.8598730937399045,-0.8598730937399045,1e-05,0.80236008374587353,-0.80236008374587353
245,0.86116107124270813,-0.86116107124270813,1e-05,0.7892267859500387,-0.7892267859500387
246,0.85822983763434668,-0.85822983763434668,1e-05,0.80276575554972107,-0.80276575554972107
247,0.8570910060044491,-0.8570910060044491,1e-05,0.80109504772269202,-0.80109504772269202
248,0.86109840207629729,-0.86109840207629729,1e-05,0.78913761480994848,-0.78913761480994848
249,0.86147129836708614,-0.86147129836708614,1e-05,0.79207426050434937,-0.79207426050434937
250,0.85896082899787207,-0.85896082899787207,1e-05,0.79899925770966906,-0.79899925770966906
251,0.86121678954423075,-0.86121678954423075,1e-05,0.78334567598674609,-0.78334567598674609
252,0.86173771306721847,-0.86173771306721847,1e-05,0.77727427949076111,-0.77727427949076111
253,0.86089379980106551,-0.86089379980106551,1e-05,0.79835558974224585,-0.79835558974224585
254,0.86581056527417111,-0.86581056527417111,1e-05,0.7749588437702345,-0.7749588437702345
255,0.85806552508864742,-0.85806552508864742,1e-05,0.78407012379687768,-0.78407012379687768
256,0.86628776246851136,-0.86628776246851136,1e-05,0.80762170708697778,-0.80762170708697778
257,0.86036422035910864,-0.86036422035910864,1e-05,0.79741217260775354,-0.79741217260775354
258,0.86134026387725215,-0.86134026387725215,1e-05,0.80300730466842651,-0.80300730466842651
259,0.86129746412990071,-0.86129746412990071,1e-05,0.81126927811166516,-0.81126927811166516
260,0.86248758826592953,-0.86248758826592953,1e-05,0.79349903697552893,-0.79349903697552893
261,0.86373720446018254,-0.86373720446018254,1e-05,0.80351364094278088,-0.80351364094278088
262,0.86496123641428324,-0.86496123641428324,1e-05,0.77703848869904224,-0.77703848869904224
263,0.86402689989167025,-0.86402689989167025,1e-05,0.78465825837591419,-0.78465825837591419
264,0.85905519157949117,-0.85905519157949117,1e-05,0.78456745199535205,-0.78456745199535205
265,0.86241470262257736,-0.86241470262257736,1e-05,0.81175178289413452,-0.81175178289413452
266,0.86237047718028825,-0.86237047718028825,1e-05,0.80249434968699584,-0.80249434968699584
267,0.86556261055397266,-0.86556261055397266,1e-05,0.79478744579398108,-0.79478744579398108
268,0.8639877324152474,-0.8639877324152474,1e-05,0.80595128691714746,-0.80595128691714746
269,0.86702152213664974,-0.86702152213664974,1e-05,0.78177603949671204,-0.78177603949671204
270,0.86340192472091826,-0.86340192472091826,1e-05,0.79927689614503283,-0.79927689614503283
271,0.86542968376718388,-0.86542968376718388,1e-05,0.81112055674843164,-0.81112055674843164
272,0.86640900012218591,-0.86640900012218591,1e-05,0.81520141466804175,-0.81520141466804175
